team,tournament_year,goals_scored,fbref_goals_per90,fbref_xg_per90,fbref_assists_per90
Belgium,2014,13,1.3,1.105,0.52
Belgium,2015,17,1.7,1.4449999999999998,0.68
Belgium,2016,30,3.0,2.55,1.2000000000000002
Belgium,2017,22,2.2,1.87,0.8800000000000001
Belgium,2018,25,2.5,2.125,1.0
Belgium,2019,40,4.0,3.4,1.6
Belgium,2020,16,1.6,1.36,0.6400000000000001
Belgium,2021,37,3.7,3.145,1.4800000000000002
Belgium,2022,12,1.2,1.02,0.48
Belgium,2023,22,2.2,1.87,0.8800000000000001
Belgium,2024,8,0.8,0.68,0.32000000000000006
Belgium,2025,33,3.3,2.8049999999999997,1.32
Belgium,2026,1,0.1,0.085,0.04000000000000001
Belize,1996,2,0.2,0.17,0.08000000000000002
Belize,2000,2,0.2,0.17,0.08000000000000002
Belize,2008,4,0.4,0.34,0.16000000000000003
Belize,2011,17,1.7,1.4449999999999998,0.68
Belize,2013,1,0.1,0.085,0.04000000000000001
Belize,2015,7,0.7,0.595,0.27999999999999997
Belize,2021,5,0.5,0.425,0.2
Belize,2024,1,0.1,0.085,0.04000000000000001
Benin,1972,1,0.1,0.085,0.04000000000000001
Benin,1992,2,0.2,0.17,0.08000000000000002
Benin,1993,1,0.1,0.085,0.04000000000000001
Benin,2000,1,0.1,0.085,0.04000000000000001
Benin,2003,4,0.4,0.34,0.16000000000000003
Benin,2004,7,0.7,0.595,0.27999999999999997
Benin,2005,3,0.3,0.255,0.12
Benin,2008,13,1.3,1.105,0.52
Benin,2009,6,0.6,0.51,0.24
Benin,2010,2,0.2,0.17,0.08000000000000002
Benin,2012,2,0.2,0.17,0.08000000000000002
Benin,2013,6,0.6,0.51,0.24
Benin,2015,2,0.2,0.17,0.08000000000000002
Benin,2019,3,0.3,0.255,0.12
Benin,2021,5,0.5,0.425,0.2
Benin,2023,1,0.1,0.085,0.04000000000000001
Benin,2024,3,0.3,0.255,0.12
Benin,2025,9,0.9,0.765,0.36000000000000004
Benin,2026,1,0.1,0.085,0.04000000000000001
Bermuda,1968,2,0.2,0.17,0.08000000000000002
Bermuda,1992,14,1.4,1.19,0.5599999999999999
Bermuda,2000,15,1.5,1.275,0.6000000000000001
Bermuda,2004,23,2.3,1.9549999999999998,0.9199999999999999
Bermuda,2008,6,0.6,0.51,0.24
Bermuda,2011,8,0.8,0.68,0.32000000000000006
Bermuda,2015,8,0.8,0.68,0.32000000000000006
Bermuda,2019,4,0.4,0.34,0.16000000000000003
Bermuda,2021,7,0.7,0.595,0.27999999999999997
Bermuda,2024,2,0.2,0.17,0.08000000000000002
Bermuda,2025,11,1.1,0.935,0.44000000000000006
Bhutan,2015,6,0.6,0.51,0.24
Bhutan,2016,2,0.2,0.17,0.08000000000000002
Bhutan,2019,1,0.1,0.085,0.04000000000000001
Bhutan,2023,2,0.2,0.17,0.08000000000000002
Bolivia,1926,2,0.2,0.17,0.08000000000000002
Bolivia,1927,3,0.3,0.255,0.12
Bolivia,1945,3,0.3,0.255,0.12
Bolivia,1946,4,0.4,0.34,0.16000000000000003
Bolivia,1947,6,0.6,0.51,0.24
Bolivia,1949,13,1.3,1.105,0.52
Bolivia,1953,6,0.6,0.51,0.24
Bolivia,1957,6,0.6,0.51,0.24
Bolivia,1959,4,0.4,0.34,0.16000000000000003
Bolivia,1961,2,0.2,0.17,0.08000000000000002
Bolivia,1963,19,1.9,1.615,0.76
Bolivia,1965,4,0.4,0.34,0.16000000000000003
Bolivia,1969,5,0.5,0.425,0.2
Bolivia,1973,1,0.1,0.085,0.04000000000000001
Bolivia,1975,3,0.3,0.255,0.12
Bolivia,1977,10,1.0,0.85,0.4
Bolivia,1979,4,0.4,0.34,0.16000000000000003
Bolivia,1981,5,0.5,0.425,0.2
Bolivia,1983,4,0.4,0.34,0.16000000000000003
Bolivia,1985,2,0.2,0.17,0.08000000000000002
Bolivia,1989,6,0.6,0.51,0.24
Bolivia,1991,2,0.2,0.17,0.08000000000000002
Bolivia,1993,23,2.3,1.9549999999999998,0.9199999999999999
Bolivia,1994,1,0.1,0.085,0.04000000000000001
Bolivia,1995,5,0.5,0.425,0.2
Bolivia,1996,9,0.9,0.765,0.36000000000000004
Bolivia,1997,19,1.9,1.615,0.76
Bolivia,1999,3,0.3,0.255,0.12
Bolivia,2000,5,0.5,0.425,0.2
Bolivia,2001,16,1.6,1.36,0.6400000000000001
Bolivia,2003,5,0.5,0.425,0.2
Bolivia,2004,9,0.9,0.765,0.36000000000000004
Bolivia,2005,9,0.9,0.765,0.36000000000000004
Bolivia,2007,7,0.7,0.595,0.27999999999999997
Bolivia,2008,10,1.0,0.85,0.4
Bolivia,2009,9,0.9,0.765,0.36000000000000004
Bolivia,2011,5,0.5,0.425,0.2
Bolivia,2012,8,0.8,0.68,0.32000000000000006
Bolivia,2013,5,0.5,0.425,0.2
Bolivia,2015,9,0.9,0.765,0.36000000000000004
Bolivia,2016,7,0.7,0.595,0.27999999999999997
Bolivia,2017,6,0.6,0.51,0.24
Bolivia,2019,2,0.2,0.17,0.08000000000000002
Bolivia,2020,5,0.5,0.425,0.2
Bolivia,2021,17,1.7,1.4449999999999998,0.68
Bolivia,2022,3,0.3,0.255,0.12
Bolivia,2023,4,0.4,0.34,0.16000000000000003
Bolivia,2024,10,1.0,0.85,0.4
Bolivia,2025,4,0.4,0.34,0.16000000000000003
Bolivia,2026,3,0.3,0.255,0.12
Bosnia and Herzegovina,1996,3,0.3,0.255,0.12
Bosnia and Herzegovina,1997,6,0.6,0.51,0.24
Bosnia and Herzegovina,1998,5,0.5,0.425,0.2
Bosnia and Herzegovina,1999,9,0.9,0.765,0.36000000000000004
Bosnia and Herzegovina,2000,2,0.2,0.17,0.08000000000000002
Bosnia and Herzegovina,2001,10,1.0,0.85,0.4
Bosnia and Herzegovina,2003,7,0.7,0.595,0.27999999999999997
Bosnia and Herzegovina,2004,1,0.1,0.085,0.04000000000000001
Bosnia and Herzegovina,2005,11,1.1,0.935,0.44000000000000006
Bosnia and Herzegovina,2006,8,0.8,0.68,0.32000000000000006
Bosnia and Herzegovina,2007,8,0.8,0.68,0.32000000000000006
Bosnia and Herzegovina,2008,12,1.2,1.02,0.48
Bosnia and Herzegovina,2009,13,1.3,1.105,0.52
Bosnia and Herzegovina,2010,4,0.4,0.34,0.16000000000000003
Bosnia and Herzegovina,2011,15,1.5,1.275,0.6000000000000001
Bosnia and Herzegovina,2012,15,1.5,1.275,0.6000000000000001
Bosnia and Herzegovina,2013,15,1.5,1.275,0.6000000000000001
Bosnia and Herzegovina,2014,6,0.6,0.51,0.24
Bosnia and Herzegovina,2015,16,1.6,1.36,0.6400000000000001
Bosnia and Herzegovina,2016,8,0.8,0.68,0.32000000000000006
Bosnia and Herzegovina,2017,16,1.6,1.36,0.6400000000000001
Bosnia and Herzegovina,2018,5,0.5,0.425,0.2
Bosnia and Herzegovina,2019,20,2.0,1.7,0.8
Bosnia and Herzegovina,2020,4,0.4,0.34,0.16000000000000003
Bosnia and Herzegovina,2021,9,0.9,0.765,0.36000000000000004
Bosnia and Herzegovina,2022,8,0.8,0.68,0.32000000000000006
Bosnia and Herzegovina,2023,9,0.9,0.765,0.36000000000000004
Bosnia and Herzegovina,2024,5,0.5,0.425,0.2
Bosnia and Herzegovina,2025,17,1.7,1.4449999999999998,0.68
Bosnia and Herzegovina,2026,3,0.3,0.255,0.12
Botswana,1993,1,0.1,0.085,0.04000000000000001
Botswana,2003,4,0.4,0.34,0.16000000000000003
Botswana,2004,5,0.5,0.425,0.2
Botswana,2005,5,0.5,0.425,0.2
Botswana,2008,3,0.3,0.255,0.12
Botswana,2012,3,0.3,0.255,0.12
Botswana,2013,4,0.4,0.34,0.16000000000000003
Botswana,2015,7,0.7,0.595,0.27999999999999997
Botswana,2023,3,0.3,0.255,0.12
Botswana,2024,3,0.3,0.255,0.12
Botswana,2025,6,0.6,0.51,0.24
Brazil,1916,3,0.3,0.255,0.12
Brazil,1917,7,0.7,0.595,0.27999999999999997
Brazil,1919,12,1.2,1.02,0.48
Brazil,1920,1,0.1,0.085,0.04000000000000001
Brazil,1921,4,0.4,0.34,0.16000000000000003
Brazil,1922,7,0.7,0.595,0.27999999999999997
Brazil,1923,2,0.2,0.17,0.08000000000000002
Brazil,1925,11,1.1,0.935,0.44000000000000006
Brazil,1930,5,0.5,0.425,0.2
Brazil,1934,1,0.1,0.085,0.04000000000000001
Brazil,1936,3,0.3,0.255,0.12
Brazil,1937,14,1.4,1.19,0.5599999999999999
Brazil,1938,14,1.4,1.19,0.5599999999999999
Brazil,1942,15,1.5,1.275,0.6000000000000001
Brazil,1945,19,1.9,1.615,0.76
Brazil,1946,13,1.3,1.105,0.52
Brazil,1949,46,4.6,3.9099999999999997,1.8399999999999999
Brazil,1950,22,2.2,1.87,0.8800000000000001
Brazil,1953,17,1.7,1.4449999999999998,0.68
Brazil,1954,16,1.6,1.36,0.6400000000000001
Brazil,1956,4,0.4,0.34,0.16000000000000003
Brazil,1957,25,2.5,2.125,1.0
Brazil,1958,16,1.6,1.36,0.6400000000000001
Brazil,1959,24,2.4,2.04,0.96
Brazil,1962,14,1.4,1.19,0.5599999999999999
Brazil,1963,12,1.2,1.02,0.48
Brazil,1966,4,0.4,0.34,0.16000000000000003
Brazil,1969,23,2.3,1.9549999999999998,0.9199999999999999
Brazil,1970,19,1.9,1.615,0.76
Brazil,1974,6,0.6,0.51,0.24
Brazil,1975,16,1.6,1.36,0.6400000000000001
Brazil,1977,17,1.7,1.4449999999999998,0.68
Brazil,1978,10,1.0,0.85,0.4
Brazil,1979,10,1.0,0.85,0.4
Brazil,1981,11,1.1,0.935,0.44000000000000006
Brazil,1982,15,1.5,1.275,0.6000000000000001
Brazil,1983,8,0.8,0.68,0.32000000000000006
Brazil,1985,6,0.6,0.51,0.24
Brazil,1986,10,1.0,0.85,0.4
Brazil,1987,5,0.5,0.425,0.2
Brazil,1989,23,2.3,1.9549999999999998,0.9199999999999999
Brazil,1990,4,0.4,0.34,0.16000000000000003
Brazil,1991,12,1.2,1.02,0.48
Brazil,1993,26,2.6,2.21,1.04
Brazil,1994,11,1.1,0.935,0.44000000000000006
Brazil,1995,10,1.0,0.85,0.4
Brazil,1996,10,1.0,0.85,0.4
Brazil,1997,36,3.6,3.06,1.4400000000000002
Brazil,1998,20,2.0,1.7,0.8
Brazil,1999,35,3.5,2.975,1.4000000000000001
Brazil,2000,21,2.1,1.785,0.8400000000000001
Brazil,2001,18,1.8,1.53,0.7200000000000001
Brazil,2002,18,1.8,1.53,0.7200000000000001
Brazil,2003,16,1.6,1.36,0.6400000000000001
Brazil,2004,25,2.5,2.125,1.0
Brazil,2005,28,2.8,2.38,1.1199999999999999
Brazil,2006,10,1.0,0.85,0.4
Brazil,2007,23,2.3,1.9549999999999998,0.9199999999999999
Brazil,2008,7,0.7,0.595,0.27999999999999997
Brazil,2009,32,3.2,2.72,1.2800000000000002
Brazil,2010,9,0.9,0.765,0.36000000000000004
Brazil,2011,6,0.6,0.51,0.24
Brazil,2013,14,1.4,1.19,0.5599999999999999
Brazil,2014,11,1.1,0.935,0.44000000000000006
Brazil,2015,12,1.2,1.02,0.48
Brazil,2016,28,2.8,2.38,1.1199999999999999
Brazil,2017,13,1.3,1.105,0.52
Brazil,2018,8,0.8,0.68,0.32000000000000006
Brazil,2019,13,1.3,1.105,0.52
Brazil,2020,12,1.2,1.02,0.48
Brazil,2021,27,2.7,2.295,1.08
Brazil,2022,21,2.1,1.785,0.8400000000000001
Brazil,2023,8,0.8,0.68,0.32000000000000006
Brazil,2024,14,1.4,1.19,0.5599999999999999
Brazil,2025,7,0.7,0.595,0.27999999999999997
Brazil,2026,1,0.1,0.085,0.04000000000000001
British Virgin Islands,2000,1,0.1,0.085,0.04000000000000001
British Virgin Islands,2008,3,0.3,0.255,0.12
British Virgin Islands,2011,1,0.1,0.085,0.04000000000000001
British Virgin Islands,2015,2,0.2,0.17,0.08000000000000002
British Virgin Islands,2024,1,0.1,0.085,0.04000000000000001
Brunei,1985,2,0.2,0.17,0.08000000000000002
Brunei,2015,1,0.1,0.085,0.04000000000000001
Brunei,2019,2,0.2,0.17,0.08000000000000002
Bulgaria,1934,3,0.3,0.255,0.12
Bulgaria,1937,1,0.1,0.085,0.04000000000000001
Bulgaria,1953,3,0.3,0.255,0.12
Bulgaria,1957,11,1.1,0.935,0.44000000000000006
Bulgaria,1959,1,0.1,0.085,0.04000000000000001
Bulgaria,1961,7,0.7,0.595,0.27999999999999997
Bulgaria,1962,5,0.5,0.425,0.2
Bulgaria,1963,3,0.3,0.255,0.12
Bulgaria,1965,11,1.1,0.935,0.44000000000000006
Bulgaria,1966,5,0.5,0.425,0.2
Bulgaria,1967,6,0.6,0.51,0.24
Bulgaria,1968,5,0.5,0.425,0.2
Bulgaria,1969,10,1.0,0.85,0.4
Bulgaria,1970,6,0.6,0.51,0.24
Bulgaria,1971,10,1.0,0.85,0.4
Bulgaria,1972,7,0.7,0.595,0.27999999999999997
Bulgaria,1973,6,0.6,0.51,0.24
Bulgaria,1974,6,0.6,0.51,0.24
Bulgaria,1975,8,0.8,0.68,0.32000000000000006
Bulgaria,1976,2,0.2,0.17,0.08000000000000002
Bulgaria,1977,3,0.3,0.255,0.12
Bulgaria,1978,2,0.2,0.17,0.08000000000000002
Bulgaria,1979,4,0.4,0.34,0.16000000000000003
Bulgaria,1980,5,0.5,0.425,0.2
Bulgaria,1981,6,0.6,0.51,0.24
Bulgaria,1982,2,0.2,0.17,0.08000000000000002
Bulgaria,1983,5,0.5,0.425,0.2
Bulgaria,1984,4,0.4,0.34,0.16000000000000003
Bulgaria,1985,9,0.9,0.765,0.36000000000000004
Bulgaria,1986,3,0.3,0.255,0.12
Bulgaria,1987,11,1.1,0.935,0.44000000000000006
Bulgaria,1988,2,0.2,0.17,0.08000000000000002
Bulgaria,1989,4,0.4,0.34,0.16000000000000003
Bulgaria,1990,4,0.4,0.34,0.16000000000000003
Bulgaria,1991,11,1.1,0.935,0.44000000000000006
Bulgaria,1992,7,0.7,0.595,0.27999999999999997
Bulgaria,1993,12,1.2,1.02,0.48
Bulgaria,1994,19,1.9,1.615,0.76
Bulgaria,1995,15,1.5,1.275,0.6000000000000001
Bulgaria,1996,9,0.9,0.765,0.36000000000000004
Bulgaria,1997,12,1.2,1.02,0.48
Bulgaria,1998,1,0.1,0.085,0.04000000000000001
Bulgaria,1999,6,0.6,0.51,0.24
Bulgaria,2000,4,0.4,0.34,0.16000000000000003
Bulgaria,2001,10,1.0,0.85,0.4
Bulgaria,2002,6,0.6,0.51,0.24
Bulgaria,2003,7,0.7,0.595,0.27999999999999997
Bulgaria,2004,10,1.0,0.85,0.4
Bulgaria,2005,8,0.8,0.68,0.32000000000000006
Bulgaria,2006,7,0.7,0.595,0.27999999999999997
Bulgaria,2007,11,1.1,0.935,0.44000000000000006
Bulgaria,2008,2,0.2,0.17,0.08000000000000002
Bulgaria,2009,15,1.5,1.275,0.6000000000000001
Bulgaria,2010,1,0.1,0.085,0.04000000000000001
Bulgaria,2011,2,0.2,0.17,0.08000000000000002
Bulgaria,2012,4,0.4,0.34,0.16000000000000003
Bulgaria,2013,10,1.0,0.85,0.4
Bulgaria,2014,4,0.4,0.34,0.16000000000000003
Bulgaria,2015,5,0.5,0.425,0.2
Bulgaria,2016,6,0.6,0.51,0.24
Bulgaria,2017,8,0.8,0.68,0.32000000000000006
Bulgaria,2018,7,0.7,0.595,0.27999999999999997
Bulgaria,2019,6,0.6,0.51,0.24
Bulgaria,2020,3,0.3,0.255,0.12
Bulgaria,2021,6,0.6,0.51,0.24
Bulgaria,2022,10,1.0,0.85,0.4
Bulgaria,2023,7,0.7,0.595,0.27999999999999997
Bulgaria,2024,3,0.3,0.255,0.12
Bulgaria,2025,5,0.5,0.425,0.2
Burkina Faso,1976,4,0.4,0.34,0.16000000000000003
Burkina Faso,1978,2,0.2,0.17,0.08000000000000002
Burkina Faso,1988,2,0.2,0.17,0.08000000000000002
Burkina Faso,1996,5,0.5,0.425,0.2
Burkina Faso,1997,7,0.7,0.595,0.27999999999999997
Burkina Faso,1998,8,0.8,0.68,0.32000000000000006
Burkina Faso,2000,9,0.9,0.765,0.36000000000000004
Burkina Faso,2001,6,0.6,0.51,0.24
Burkina Faso,2002,2,0.2,0.17,0.08000000000000002
Burkina Faso,2004,6,0.6,0.51,0.24
Burkina Faso,2005,9,0.9,0.765,0.36000000000000004
Burkina Faso,2008,14,1.4,1.19,0.5599999999999999
Burkina Faso,2009,10,1.0,0.85,0.4
Burkina Faso,2012,2,0.2,0.17,0.08000000000000002
Burkina Faso,2013,17,1.7,1.4449999999999998,0.68
Burkina Faso,2015,4,0.4,0.34,0.16000000000000003
Burkina Faso,2016,3,0.3,0.255,0.12
Burkina Faso,2017,15,1.5,1.275,0.6000000000000001
Burkina Faso,2021,12,1.2,1.02,0.48
Burkina Faso,2022,9,0.9,0.765,0.36000000000000004
Burkina Faso,2023,4,0.4,0.34,0.16000000000000003
Burkina Faso,2024,7,0.7,0.595,0.27999999999999997
Burkina Faso,2025,20,2.0,1.7,0.8
Burundi,1992,2,0.2,0.17,0.08000000000000002
Burundi,1996,2,0.2,0.17,0.08000000000000002
Burundi,2003,1,0.1,0.085,0.04000000000000001
Burundi,2008,5,0.5,0.425,0.2
Burundi,2011,2,0.2,0.17,0.08000000000000002
Burundi,2015,5,0.5,0.425,0.2
Burundi,2019,2,0.2,0.17,0.08000000000000002
Burundi,2023,4,0.4,0.34,0.16000000000000003
Burundi,2024,4,0.4,0.34,0.16000000000000003
Burundi,2025,5,0.5,0.425,0.2
Cambodia,1972,8,0.8,0.68,0.32000000000000006
Cambodia,1997,2,0.2,0.17,0.08000000000000002
Cambodia,2001,2,0.2,0.17,0.08000000000000002
Cambodia,2007,1,0.1,0.085,0.04000000000000001
Cambodia,2011,6,0.6,0.51,0.24
Cambodia,2015,5,0.5,0.425,0.2
Cambodia,2019,5,0.5,0.425,0.2
Cambodia,2021,1,0.1,0.085,0.04000000000000001
Cameroon,1968,3,0.3,0.255,0.12
Cameroon,1970,7,0.7,0.595,0.27999999999999997
Cameroon,1972,10,1.0,0.85,0.4
Cameroon,1973,1,0.1,0.085,0.04000000000000001
Cameroon,1976,3,0.3,0.255,0.12
Cameroon,1980,6,0.6,0.51,0.24
Cameroon,1981,10,1.0,0.85,0.4
Cameroon,1982,2,0.2,0.17,0.08000000000000002
Cameroon,1984,9,0.9,0.765,0.36000000000000004
Cameroon,1985,2,0.2,0.17,0.08000000000000002
Cameroon,1986,8,0.8,0.68,0.32000000000000006
Cameroon,1988,4,0.4,0.34,0.16000000000000003
Cameroon,1989,12,1.2,1.02,0.48
Cameroon,1990,9,0.9,0.765,0.36000000000000004
Cameroon,1992,9,0.9,0.765,0.36000000000000004
Cameroon,1993,9,0.9,0.765,0.36000000000000004
Cameroon,1994,3,0.3,0.255,0.12
Cameroon,1996,9,0.9,0.765,0.36000000000000004
Cameroon,1997,6,0.6,0.51,0.24
Cameroon,1998,7,0.7,0.595,0.27999999999999997
Cameroon,2000,23,2.3,1.9549999999999998,0.9199999999999999
Cameroon,2001,10,1.0,0.85,0.4
Cameroon,2002,11,1.1,0.935,0.44000000000000006
Cameroon,2003,3,0.3,0.255,0.12
Cameroon,2004,14,1.4,1.19,0.5599999999999999
Cameroon,2005,11,1.1,0.935,0.44000000000000006
Cameroon,2006,8,0.8,0.68,0.32000000000000006
Cameroon,2008,28,2.8,2.38,1.1199999999999999
Cameroon,2009,9,0.9,0.765,0.36000000000000004
Cameroon,2010,8,0.8,0.68,0.32000000000000006
Cameroon,2012,2,0.2,0.17,0.08000000000000002
Cameroon,2013,7,0.7,0.595,0.27999999999999997
Cameroon,2014,1,0.1,0.085,0.04000000000000001
Cameroon,2015,5,0.5,0.425,0.2
Cameroon,2016,2,0.2,0.17,0.08000000000000002
Cameroon,2017,14,1.4,1.19,0.5599999999999999
Cameroon,2019,4,0.4,0.34,0.16000000000000003
Cameroon,2021,12,1.2,1.02,0.48
Cameroon,2022,20,2.0,1.7,0.8
Cameroon,2023,4,0.4,0.34,0.16000000000000003
Cameroon,2024,10,1.0,0.85,0.4
Cameroon,2025,12,1.2,1.02,0.48
Cameroon,2026,2,0.2,0.17,0.08000000000000002
Canada,1957,8,0.8,0.68,0.32000000000000006
Canada,1968,8,0.8,0.68,0.32000000000000006
Canada,1977,7,0.7,0.595,0.27999999999999997
Canada,1981,6,0.6,0.51,0.24
Canada,1985,11,1.1,0.935,0.44000000000000006
Canada,1991,6,0.6,0.51,0.24
Canada,1992,9,0.9,0.765,0.36000000000000004
Canada,1993,16,1.6,1.36,0.6400000000000001
Canada,1996,14,1.4,1.19,0.5599999999999999
Canada,1997,5,0.5,0.425,0.2
Canada,2000,9,0.9,0.765,0.36000000000000004
Canada,2002,5,0.5,0.425,0.2
Canada,2003,1,0.1,0.085,0.04000000000000001
Canada,2004,12,1.2,1.02,0.48
Canada,2005,2,0.2,0.17,0.08000000000000002
Canada,2007,9,0.9,0.765,0.36000000000000004
Canada,2008,13,1.3,1.105,0.52
Canada,2009,4,0.4,0.34,0.16000000000000003
Canada,2011,20,2.0,1.7,0.8
Canada,2012,6,0.6,0.51,0.24
Canada,2015,11,1.1,0.935,0.44000000000000006
Canada,2016,4,0.4,0.34,0.16000000000000003
Canada,2017,6,0.6,0.51,0.24
Canada,2019,14,1.4,1.19,0.5599999999999999
Canada,2021,55,5.5,4.675,2.2
Canada,2022,12,1.2,1.02,0.48
Canada,2023,8,0.8,0.68,0.32000000000000006
Canada,2024,6,0.6,0.51,0.24
Canada,2025,10,1.0,0.85,0.4
Canada,2026,1,0.1,0.085,0.04000000000000001
Cape Verde,2003,4,0.4,0.34,0.16000000000000003
Cape Verde,2004,4,0.4,0.34,0.16000000000000003
Cape Verde,2005,4,0.4,0.34,0.16000000000000003
Cape Verde,2008,7,0.7,0.595,0.27999999999999997
Cape Verde,2012,2,0.2,0.17,0.08000000000000002
Cape Verde,2013,4,0.4,0.34,0.16000000000000003
Cape Verde,2015,3,0.3,0.255,0.12
Cape Verde,2017,4,0.4,0.34,0.16000000000000003
Cape Verde,2021,8,0.8,0.68,0.32000000000000006
Cape Verde,2022,2,0.2,0.17,0.08000000000000002
Cape Verde,2023,2,0.2,0.17,0.08000000000000002
Cape Verde,2024,10,1.0,0.85,0.4
Cape Verde,2025,12,1.2,1.02,0.48
Cayman Islands,2004,1,0.1,0.085,0.04000000000000001
Cayman Islands,2008,2,0.2,0.17,0.08000000000000002
Cayman Islands,2011,2,0.2,0.17,0.08000000000000002
Cayman Islands,2015,1,0.1,0.085,0.04000000000000001
Cayman Islands,2021,2,0.2,0.17,0.08000000000000002
Cayman Islands,2024,1,0.1,0.085,0.04000000000000001
Central African Republic,2000,1,0.1,0.085,0.04000000000000001
Central African Republic,2012,2,0.2,0.17,0.08000000000000002
Central African Republic,2013,3,0.3,0.255,0.12
Central African Republic,2015,2,0.2,0.17,0.08000000000000002
Central African Republic,2021,4,0.4,0.34,0.16000000000000003
Central African Republic,2023,3,0.3,0.255,0.12
Central African Republic,2024,4,0.4,0.34,0.16000000000000003
Central African Republic,2025,4,0.4,0.34,0.16000000000000003
Chad,2003,3,0.3,0.255,0.12
Chad,2008,7,0.7,0.595,0.27999999999999997
Chad,2011,2,0.2,0.17,0.08000000000000002
Chad,2015,3,0.3,0.255,0.12
Chad,2019,1,0.1,0.085,0.04000000000000001
Chad,2023,1,0.1,0.085,0.04000000000000001
Chad,2025,4,0.4,0.34,0.16000000000000003
Chile,1916,2,0.2,0.17,0.08000000000000002
Chile,1919,1,0.1,0.085,0.04000000000000001
Chile,1920,2,0.2,0.17,0.08000000000000002
Chile,1922,1,0.1,0.085,0.04000000000000001
Chile,1924,1,0.1,0.085,0.04000000000000001
Chile,1926,14,1.4,1.19,0.5599999999999999
Chile,1928,7,0.7,0.595,0.27999999999999997
Chile,1930,5,0.5,0.425,0.2
Chile,1935,2,0.2,0.17,0.08000000000000002
Chile,1936,1,0.1,0.085,0.04000000000000001
Chile,1937,11,1.1,0.935,0.44000000000000006
Chile,1939,8,0.8,0.68,0.32000000000000006
Chile,1941,6,0.6,0.51,0.24
Chile,1942,4,0.4,0.34,0.16000000000000003
Chile,1945,15,1.5,1.275,0.6000000000000001
Chile,1946,8,0.8,0.68,0.32000000000000006
Chile,1947,14,1.4,1.19,0.5599999999999999
Chile,1949,10,1.0,0.85,0.4
Chile,1950,5,0.5,0.425,0.2
Chile,1953,10,1.0,0.85,0.4
Chile,1954,1,0.1,0.085,0.04000000000000001
Chile,1955,19,1.9,1.615,0.76
Chile,1956,11,1.1,0.935,0.44000000000000006
Chile,1957,11,1.1,0.935,0.44000000000000006
Chile,1959,9,0.9,0.765,0.36000000000000004
Chile,1962,10,1.0,0.85,0.4
Chile,1965,14,1.4,1.19,0.5599999999999999
Chile,1966,7,0.7,0.595,0.27999999999999997
Chile,1967,8,0.8,0.68,0.32000000000000006
Chile,1969,5,0.5,0.425,0.2
Chile,1973,4,0.4,0.34,0.16000000000000003
Chile,1974,1,0.1,0.085,0.04000000000000001
Chile,1975,7,0.7,0.595,0.27999999999999997
Chile,1977,5,0.5,0.425,0.2
Chile,1979,13,1.3,1.105,0.52
Chile,1981,6,0.6,0.51,0.24
Chile,1982,3,0.3,0.255,0.12
Chile,1983,8,0.8,0.68,0.32000000000000006
Chile,1985,17,1.7,1.4449999999999998,0.68
Chile,1987,9,0.9,0.765,0.36000000000000004
Chile,1989,16,1.6,1.36,0.6400000000000001
Chile,1991,11,1.1,0.935,0.44000000000000006
Chile,1993,3,0.3,0.255,0.12
Chile,1995,3,0.3,0.255,0.12
Chile,1996,9,0.9,0.765,0.36000000000000004
Chile,1997,24,2.4,2.04,0.96
Chile,1998,5,0.5,0.425,0.2
Chile,1999,8,0.8,0.68,0.32000000000000006
Chile,2000,11,1.1,0.935,0.44000000000000006
Chile,2001,9,0.9,0.765,0.36000000000000004
Chile,2003,5,0.5,0.425,0.2
Chile,2004,7,0.7,0.595,0.27999999999999997
Chile,2005,8,0.8,0.68,0.32000000000000006
Chile,2007,8,0.8,0.68,0.32000000000000006
Chile,2008,10,1.0,0.85,0.4
Chile,2009,18,1.8,1.53,0.7200000000000001
Chile,2010,3,0.3,0.255,0.12
Chile,2011,12,1.2,1.02,0.48
Chile,2012,7,0.7,0.595,0.27999999999999997
Chile,2013,15,1.5,1.275,0.6000000000000001
Chile,2014,6,0.6,0.51,0.24
Chile,2015,20,2.0,1.7,0.8
Chile,2016,27,2.7,2.295,1.08
Chile,2017,9,0.9,0.765,0.36000000000000004
Chile,2019,7,0.7,0.595,0.27999999999999997
Chile,2020,6,0.6,0.51,0.24
Chile,2021,12,1.2,1.02,0.48
Chile,2022,4,0.4,0.34,0.16000000000000003
Chile,2023,3,0.3,0.255,0.12
Chile,2024,6,0.6,0.51,0.24
China,1957,4,0.4,0.34,0.16000000000000003
China,1976,2,0.2,0.17,0.08000000000000002
China,1980,14,1.4,1.19,0.5599999999999999
China,1981,13,1.3,1.105,0.52
China,1982,1,0.1,0.085,0.04000000000000001
China,1984,11,1.1,0.935,0.44000000000000006
China,1985,23,2.3,1.9549999999999998,0.9199999999999999
China,1988,7,0.7,0.595,0.27999999999999997
China,1989,18,1.8,1.53,0.7200000000000001
China,1992,6,0.6,0.51,0.24
China,1993,18,1.8,1.53,0.7200000000000001
China,1996,6,0.6,0.51,0.24
China,1997,24,2.4,2.04,0.96
China,2000,11,1.1,0.935,0.44000000000000006
China,2001,38,3.8,3.23,1.52
China,2004,27,2.7,2.295,1.08
China,2007,18,1.8,1.53,0.7200000000000001
China,2008,3,0.3,0.255,0.12
China,2011,24,2.4,2.04,0.96
